FID,Lat,Lng,Perception Safety,Rural/Urban,Q2 Enclosure,Q3 Human scale,Q4 Diversity/Complexity,Q5 Averall/Better
5292,55.694231,12.565192,6.930443349,1,5.720615714,3.993671229,5.449415558,5.034506556
5293,55.693765,12.565962,3.875251814,1,3.931117311,2.899912526,6.150745667,5.181590752
5294,55.694061,12.565572,6.205328697,1,4.824317811,3.878577062,6.712155237,4.618271222
5295,55.691388,12.572682,4.919337326,1,4.361261949,4.384066798,4.665745379,5.233350587
5296,55.6948,12.600016,4.114394238,1,4.733762272,4.162347677,4.716991996,4.103692202
5297,55.689518,12.598619,4.000665508,1,3.275528209,2.506165304,4.631772902,5.169082125
5298,55.692042,12.598724,3.430453402,2,3.086817317,2.842918586,1.61052571,2.547877847
5299,55.692937,12.598821,7.171231846,1,4.165923439,5.643954974,3.730062763,5.395100069
5300,55.69154,12.553009,4.9683169,1,3.886556118,4.840014709,4.597224621,4.922360248
5301,55.692531,12.551506,7.412166293,1,5.849783918,5.209911381,4.82927391,5.736283644
5302,55.686113,12.565056,6.11645622,1,4.387522171,4.442609194,5.335982035,5.456349206
5303,55.685813,12.56601,6.575714352,1,5.978967409,5.015035823,6.413312604,4.212387854
5304,55.685469,12.566842,7.568395267,1,5.613371075,5.947984107,5.771866183,6.551932367
5305,55.685139,12.567679,6.868360773,1,5.857743145,4.665480542,5.835204699,4.802881297
5306,55.682895,12.552035,7.532517646,1,5.828974307,5.776702732,6.334427362,5.824275362
5307,55.683548,12.552652,6.599429429,1,6.120357477,5.318427088,5.435596246,5.027173913
5308,55.684238,12.55323,7.518360779,1,7.044000279,5.423896577,6.505441354,6.21678744
5309,55.678967,12.564169,4.721743193,1,3.969089154,3.609739916,6.491622042,5.5102657
5310,55.678368,12.564841,3.948020636,1,4.01264099,2.684220548,5.406230207,5.39984472
5311,55.67777,12.565514,6.708506134,1,4.848368366,3.854710283,7.237864916,3.885438233
5312,55.677165,12.56618,7.013853586,1,4.738283674,4.096702961,6.987965682,4.120514148
5313,55.676533,12.566821,5.259950593,1,3.435780151,2.967583239,6.527321932,3.404934437
5314,55.67596,12.567513,5.130374314,1,3.380347579,3.075367747,6.704669776,4.071342305
5315,55.675502,12.568283,6.725475081,1,4.664994675,3.908453753,6.987965682,4.120514148
5316,55.678701,12.56493,4.442526436,1,4.074392416,3.811911764,4.646743825,5.581866805
5317,55.675703,12.563151,4.322658089,1,3.922659251,3.03400739,5.897391605,5.094030366
5318,55.676548,12.563004,5.346120591,1,3.686748705,3.663291767,6.560142799,4.263285024
5319,55.677951,12.564089,6.220200676,1,4.923565749,3.882822472,6.866470893,4.950828157
5320,55.684861,12.552536,6.754296529,1,5.790686868,4.198555135,6.294121034,5.570652174
5321,55.684733,12.553426,5.273279464,1,3.379347259,3.144453059,6.073012034,3.610248447
5322,55.683365,12.555657,7.267660629,1,5.500480854,3.657233565,5.7862613,6.014492754
5323,55.682817,12.55637,7.076903398,1,5.721210512,4.056428264,6.307940347,6.00931677
5324,55.674144,12.571044,6.537597564,1,5.361126485,4.757147803,6.033281511,5.653899241
5325,55.673644,12.571792,6.097574387,1,5.672408024,4.668102598,5.44596073,4.736887509
5326,55.673187,12.572566,4.699074158,1,3.787628328,3.293125696,4.512005528,4.786922015
5327,55.672797,12.573377,4.856617106,1,3.551295674,3.3527288,5.128116543,4.425465838
5328,55.6724,12.574185,7.162644578,1,5.950893772,4.362917647,6.673000518,4.272774327
5329,55.671998,12.57499,6.635862501,1,6.588364321,6.132674046,6.177808487,6.099465148
5330,55.671641,12.575815,5.963553881,1,4.506324487,3.614474151,6.866470893,4.440131125
5331,55.671313,12.576653,5.717252787,1,4.18042435,3.339760579,6.332124143,3.907004831
5332,55.686138,12.577935,6.603984828,1,4.968036683,5.336305734,4.053664997,3.91131815
5333,55.68439,12.575338,6.846193978,1,5.708023043,4.54591285,4.339264122,5.491287095
5334,55.684649,12.576931,3.866997782,2,4.365748606,4.693401708,3.143893591,4.910714286
5335,55.661203,12.588326,3.599856437,1,4.745330959,4.450067781,4.893764035,4.852915804
5336,55.661351,12.589073,4.545161485,1,5.878022797,5.82894186,5.58472966,5.066425121
5337,55.662189,12.589371,4.020224547,1,4.380883367,3.787683251,4.58110209,4.186507937
5338,55.662066,12.590263,4.664662822,1,5.414038946,5.238357637,3.413370185,3.817287785
5339,55.660798,12.590396,4.908195108,1,5.843368202,6.010559578,5.853630449,5.268719807
5340,55.667883,12.588393,4.168399503,1,3.934064708,3.321157542,5.188576035,4.939182195
5341,55.667825,12.589291,5.815751554,1,4.579284881,3.979596097,5.305464386,5.025448585
5342,55.667878,12.590184,6.014124011,1,4.296834824,4.121434571,5.947486612,4.820565908
5343,55.668017,12.591073,5.031409229,1,3.939200229,5.024993672,4.659987332,4.741200828
5344,55.668156,12.591962,6.03689958,1,5.397979028,4.316443155,5.303161168,5.657781228
5345,55.668295,12.592852,7.199964437,1,5.418582119,5.356596115,4.907007543,5.986456177
5346,55.668434,12.593741,5.575189821,1,4.371989873,3.767370217,5.355559394,5.162180814
5347,55.669193,12.595341,6.12563687,1,5.58058575,4.994547658,6.896412737,5.946342305
5348,55.66983,12.595116,5.052078509,1,4.097672577,4.13337226,3.517590833,5.206608005
5349,55.670492,12.59451,4.467145248,1,3.23146197,3.417071436,3.354638107,3.845755694
5350,55.667984,12.586885,4.682541386,1,3.734765274,4.412544228,5.743651753,5.581004141
5351,55.668055,12.585989,5.02249898,1,3.496226069,3.756378425,3.168077388,4.423740511
5352,55.668204,12.585101,4.16381478,1,3.56903922,2.981582202,5.102205332,5.489130435
5353,55.668353,12.584213,4.955755054,1,3.792745274,3.909052386,5.368802902,5.679779158
5354,55.668501,12.583326,4.273755519,1,3.984525706,3.288617834,5.600852191,5.614216701
5355,55.668719,12.582453,4.314719695,1,3.089908931,2.984701693,4.801059481,4.314182195
5356,55.670299,12.562237,5.247150227,1,4.264884611,3.868616638,6.917141705,3.881124914
5357,55.670615,12.563079,5.866106116,1,5.781363626,6.013183755,5.799504808,5.030624569
5358,55.671407,12.563901,6.587341807,1,6.289377509,5.651607919,6.514078425,4.829192547
5359,55.671953,12.562276,6.314785179,1,6.3401042,5.528249829,5.204122761,4.15200138
5360,55.670281,12.564206,4.437473623,1,3.94767702,4.313836053,5.027350723,3.87810559
5361,55.675977,12.561996,6.05203977,1,5.378362633,3.759822327,5.524270168,5.031487233
5362,55.669997,12.563486,4.38918088,1,4.188287654,3.746061843,6.3021823,4.585058661
5363,55.669306,12.56374,4.983702432,1,5.547089777,4.131362247,6.117348995,5.024585921
5364,55.668659,12.56413,3.709662167,1,2.556185511,3.064887732,4.993954051,5.098775017
5365,55.676279,12.562062,4.696454906,1,3.710011285,3.784945466,4.386480106,4.177449966
5366,55.677153,12.562276,5.488246684,1,4.346026045,3.711495131,5.023895895,4.232229124
5367,55.678022,12.562509,6.593936315,1,5.309298839,3.975074556,6.439223815,5.317028986
5368,55.671468,12.558117,5.598354324,1,5.958879583,5.946786492,5.361893246,4.19168392
5369,55.672131,12.55752,6.219336548,1,6.223052006,5.978820204,5.181666379,4.823585231
5370,55.669904,12.559966,6.488131979,1,5.404360746,4.668654813,6.139229573,5.16347481
5371,55.673731,12.565384,4.526665724,1,3.297664166,3.520772302,4.512005528,3.852225673
5372,55.671465,12.559166,6.183634541,1,6.141203836,5.753361385,5.321586918,4.12094548
5373,55.664918,12.565287,5.09965814,1,3.690780013,3.139592795,5.04174584,4.380607315
5374,55.665294,12.566104,6.26695851,1,4.900583166,3.911341018,6.477226925,4.080400276
5375,55.66567,12.566922,6.102870869,1,4.63612531,4.030747536,6.884896643,5.012077295
5376,55.666046,12.567739,5.868661384,1,4.485927885,3.883079567,5.204122762,5.135006901
5377,55.666423,12.568557,4.830346075,1,3.858608659,3.091402347,4.875338285,4.380607315
5378,55.666799,12.569375,6.427816763,1,5.461506372,4.155461299,4.365751137,5.673740511
5379,55.667175,12.570192,5.037543499,1,3.991446737,3.51236199,5.212759832,4.718771567
5380,55.667552,12.57101,6.213817093,1,4.821410513,4.670823002,5.256520988,5.15226018
5381,55.667939,12.571821,3.857129059,1,3.577667671,3.092277887,5.640582714,5.672877847
5382,55.669692,12.561749,4.199713498,1,3.887256952,3.314598356,4.448091207,4.349551415
5383,55.668909,12.560588,5.79752507,1,5.692066127,5.999189975,5.340588472,4.954278813
5384,55.669451,12.559869,4.50556899,1,3.628630861,3.025403254,4.905280129,4.160196687
5385,55.673143,12.566066,5.08553422,1,3.848827891,3.088025293,5.748833996,4.24689441
5386,55.672558,12.566749,6.022419249,1,4.63007436,3.790747361,5.378015777,5.694875776
5387,55.671972,12.567433,4.262287379,1,4.10650365,3.030894769,5.97915587,5.66036922
5388,55.671372,12.568103,6.11152665,1,5.801416543,4.726067824,6.223872862,5.023723257
5389,55.67013,12.569405,6.231313309,1,4.957068782,4.117387465,6.866470893,4.685990338
5390,55.669041,12.570835,6.571401534,1,5.49151255,3.900845328,6.866470893,4.714026915
5391,55.668536,12.571579,4.947822857,1,4.063938796,3.839901437,4.933494559,4.453071083
5392,55.676002,12.561671,3.886141963,1,3.799668091,2.659527265,5.97915587,5.116028295
5393,55.674134,12.55796,6.013159608,1,4.97993008,4.430940033,5.086082801,4.746808144
5394,55.673644,12.555305,6.60152784,1,5.773261296,4.929001011,6.492773651,4.187801932
5395,55.673659,12.553523,6.448014789,1,5.8553637,4.670428849,5.945759198,5.20747067
5396,55.673861,12.552646,6.460644881,1,6.164804155,5.04786155,5.894512581,5.20747067
5397,55.674057,12.551768,5.91288119,1,5.845944111,4.614960063,6.275119479,5.187198068
5398,55.67448,12.559726,6.373281716,1,4.856205092,3.849857649,7.237864916,4.250345065
5399,55.675106,12.561405,5.767477516,1,6.112158218,5.694339718,6.040766972,4.988785369
5400,55.675434,12.562242,5.736918426,1,4.328254233,3.668231978,6.866470893,4.833505866
5401,55.67328,12.563492,4.956618914,1,3.419917502,4.022498142,6.438072206,4.407781228
5402,55.673934,12.564238,6.075446509,1,5.050128022,3.713727415,6.987965682,4.120514148
5403,55.673212,12.564361,5.769115405,1,4.680020464,4.169409248,6.812345252,4.690303658
5404,55.673559,12.564702,4.258304729,1,3.629577095,3.083646293,5.383773824,4.700224293
5405,55.670454,12.552702,5.843329759,1,5.453319747,5.182189199,6.168019808,5.930814355
5406,55.671344,12.552572,6.903781024,1,6.095779705,6.069491355,5.321586918,4.523809524
5407,55.672235,12.552446,6.121613711,1,6.011935933,5.729490261,5.945759198,5.119478951
5408,55.671683,12.552523,7.009524635,1,6.649806642,6.329071518,6.783555018,4.803743961
5409,55.670191,12.551931,7.019223949,1,5.91434243,4.355236223,4.20510163,5.494306418
5410,55.671081,12.551794,8.156756026,1,6.277454057,5.63418823,5.250187137,5.708678399
5411,55.671971,12.551661,5.824521196,1,6.091816611,6.002626164,5.515633097,4.236973775
5412,55.669174,12.561239,3.779498527,1,5.156252504,3.532154438,6.694881096,4.425034506
5413,55.66751,12.562167,4.004466323,1,3.71539262,4.851641522,4.343294755,3.56452726
5414,55.66711,12.56136,5.003395647,1,3.660199919,4.056464566,6.179535901,3.281142167
5415,55.666711,12.560553,5.296723191,1,5.658172989,6.105313618,5.275522543,4.3021049
5416,55.666312,12.559747,4.615909709,1,4.156021486,3.751380807,6.293545229,3.592563837
5417,55.665779,12.55903,4.0631281,1,3.140447515,2.427414825,5.06017159,5.591356107
5418,55.668979,12.563664,4.840757699,1,3.621210559,2.956765973,5.792019347,4.234385783
5419,55.668396,12.563778,3.822337975,1,2.093253377,3.363198652,2.780560834,3.271221532
5420,55.672283,12.554676,6.365792225,1,6.839558787,6.411792966,4.506823285,4.75716011
5421,55.66975,12.55771,5.98776215,1,6.137815187,6.12404135,5.407957621,4.744651484
5422,55.674396,12.563441,6.566749403,1,5.042145903,3.918749872,6.987965682,4.120514148
5423,55.673747,12.561766,6.23750222,1,4.567766724,3.606488942,6.955720619,4.270186335
5424,55.673446,12.560919,5.318668113,1,5.060822729,4.263611642,6.233085737,4.459972395
5425,55.673468,12.561431,6.731890173,1,5.401361876,3.766309498,7.345540393,4.706694272
5426,55.673799,12.562268,6.064304109,1,4.240057536,3.837760121,5.642885933,3.966959972
5427,55.664379,12.551405,7.169679521,1,5.668110242,4.256898181,5.517360511,5.665545204
5428,55.664609,12.553191,6.696245264,1,5.443129582,3.921729004,5.524270168,5.003450656
5429,55.664724,12.554083,4.973400534,1,3.417921032,3.077359042,6.438072206,3.848775017
5430,55.66492,12.555872,5.418195154,1,4.151162302,3.764777981,5.56630391,4.934868875
5431,55.665006,12.556768,5.959267295,1,5.071748358,3.39611368,4.081879427,5.179002761
5432,55.66509,12.557664,5.269660625,1,3.768212497,3.635622644,5.759774285,4.407781228
5433,55.665586,12.559374,4.086043665,1,3.349665262,2.880202346,4.684171129,4.608350586
5434,55.665954,12.560195,4.488853995,1,4.046119294,3.756603566,6.527321932,5.601708074
5435,55.666322,12.561017,4.128085424,1,3.546241127,4.218998031,5.13387459,5.609040718
5436,55.66669,12.561838,3.776839422,1,2.291817409,2.664276068,3.664996833,4.795548654
5437,55.667057,12.56266,3.895855166,1,3.068000277,2.425383496,5.06017159,5.815217391
5438,55.667425,12.563481,3.86943184,1,2.627939135,2.651231429,3.968445903,5.057798482
5439,55.667939,12.564213,3.636920037,1,2.988048673,3.212778519,4.707203317,5.314872326
5440,55.668632,12.564782,4.801892663,1,3.629747982,3.343110857,4.579374676,4.823585231
5441,55.669421,12.565209,5.860078012,1,5.434012887,4.629685888,6.337306386,5.063405797
5442,55.666509,12.551389,6.735251808,1,6.529320949,5.672725675,6.151321472,5.807884748
5443,55.666212,12.553164,6.141674851,1,6.178077046,4.702696175,6.002188058,5.20747067
5444,55.666058,12.554051,6.414924796,1,6.340311308,4.290359843,5.899694823,5.768202208
5445,55.665907,12.554938,6.654526902,1,6.120924499,4.895498226,6.143260206,4.644582471
5446,55.665598,12.556711,6.684920955,1,5.850307092,4.420427091,6.554384753,4.272774327
5447,55.665439,12.557597,7.025978121,1,5.921808751,5.526059581,5.441930097,4.736456177
5448,55.665289,12.555337,6.312411409,1,6.085620741,5.739633043,5.204122761,4.448757764
5449,55.685931,12.589106,6.022150483,1,6.047343148,5.6497756,5.799504808,5.119478951
5450,55.684572,12.587927,5.947147316,1,5.766089207,5.567022629,5.368227097,5.245859213
5451,55.683889,12.58734,6.007039087,1,5.787938603,6.005285684,5.799504808,4.779589372
5452,55.6832,12.586762,6.763718925,1,6.047206692,4.885543529,6.907353026,4.185213941
5453,55.681812,12.585615,5.997117601,1,5.769704405,6.017175685,5.407957621,5.090148378
5454,55.672825,12.561664,6.999091899,1,6.394637431,5.591399887,5.137905222,4.749396135
5455,55.674133,12.561832,5.973392775,1,6.466831008,6.051201377,5.945759198,4.972394755
5456,55.675448,12.56449,6.598682774,1,6.856431589,5.565340981,7.16704094,5.62068668
5457,55.671249,12.564961,5.314310242,1,4.598491219,4.017784778,6.866470893,4.291752933
5458,55.662831,12.5913,6.419948314,1,6.947709859,6.033298255,5.5283008,4.577294686
5459,55.685441,12.564584,4.870013614,1,3.623799356,3.095310295,5.117176254,3.990251898
5460,55.695339,12.571989,6.001686097,1,6.035429906,5.789553859,6.437496401,5.207902001
5461,55.694838,12.571241,5.946192845,1,5.94211212,5.723208675,5.945759198,4.753709455
5462,55.694336,12.570494,6.378441225,1,5.902356519,5.042986832,5.945759198,5.058661146
5463,55.69339,12.568963,7.203515662,1,6.11247241,5.043973081,5.477629988,5.806590752
5464,55.701489,12.560021,5.552656632,1,5.649942425,5.735228468,5.729832441,5.547360248
5465,55.694358,12.554142,4.855031027,1,3.897461512,3.713877486,4.933494559,5.264837819
5466,55.693791,12.554841,7.122983734,1,6.911561775,5.982850443,6.730005182,5.866977226
5467,55.69261,12.556197,7.219114169,1,6.238507876,4.463852737,6.48528819,5.031918565
5468,55.691512,12.55831,7.24278877,1,5.951053878,4.754563943,6.701214948,4.053226363
5469,55.691154,12.559136,6.175466314,1,6.120675697,5.763774496,5.945759198,4.81452726
5470,55.690797,12.559962,7.204370917,1,5.883140885,3.672321029,7.345540393,5.224292615
5471,55.699048,12.551974,7.197276511,1,6.238738578,5.531673271,5.314677261,4.448757764
5472,55.699338,12.552804,6.154247483,1,6.149137388,5.740213685,5.75919848,4.7394755
5473,55.701298,12.551197,6.09450334,1,5.901606049,4.937633752,5.945759198,5.058661146
5474,55.700773,12.551928,5.837365206,1,5.924053335,4.93165105,5.945759198,5.058661146
5475,55.700244,12.552657,6.295743399,1,5.993296445,4.758990809,5.990671964,4.904675638
5476,55.69973,12.553396,6.223459423,1,4.783187181,3.763609891,4.672655035,5.610766046
5477,55.695952,12.562184,5.991484678,1,4.865803716,3.747910899,6.097195831,4.887853692
5478,55.695505,12.562965,6.144605227,1,4.632161306,3.540643824,3.787643231,5.215665977
5479,55.695058,12.563746,6.033788802,1,5.986747299,3.791259687,5.327344965,5.463250518
5480,55.694611,12.564527,6.597550497,1,5.535931007,4.102334252,6.025220245,5.687974465
5481,55.698107,12.55116,6.036709403,1,5.752342055,5.653705979,5.945759198,5.003881988
5482,55.69781,12.552009,6.114923724,1,6.125506681,5.621275293,5.945759198,4.778295376
5483,55.667845,12.590664,4.51510629,1,3.06769318,3.754438219,4.045603731,3.750431332
5484,55.668522,12.594171,6.169833988,1,5.401369591,4.087764578,5.680313238,6.47084196
5485,55.668521,12.595071,5.698077046,1,4.356481106,3.377193612,5.058444176,4.813664596
5486,55.671017,12.595185,4.786005478,1,3.925742958,3.751324757,4.553463465,5.132850241
5487,55.68473,12.564676,6.414870064,1,6.255592967,5.745934581,5.77647262,3.799603175
5488,55.679588,12.570574,6.215399159,1,6.269774627,6.163918999,6.009673519,4.376293996
5489,55.683712,12.563955,5.277890902,1,6.996045509,5.703590868,5.729256636,5.568495514
5490,55.683549,12.56449,5.277890902,1,6.996045509,5.703590868,5.729256636,5.568495514
5491,55.685215,12.567142,5.834436875,1,5.814491193,5.611343346,5.407957621,5.294599724
5492,55.685799,12.567828,6.866833468,1,6.542319326,5.948362145,5.551908792,4.947377502
5493,55.684184,12.56729,6.94490514,1,6.120841706,5.604522049,6.437496401,4.406055901
5494,55.683859,12.568129,5.679612492,1,5.706095698,5.387004841,5.799504808,4.83436853
5495,55.683537,12.568969,4.376916618,1,3.919815067,2.918992707,5.026199113,5.240251898
5496,55.677988,12.567859,5.899463902,1,6.268366772,5.900263254,4.855185121,4.404761905
5497,55.678292,12.568707,6.079125675,1,6.050085025,5.677939333,5.994702597,4.810213941
5498,55.6786,12.569552,5.831635212,1,5.950868944,5.924147707,5.260551621,4.584195998
5499,55.678915,12.570396,6.142979025,1,6.150130757,6.045421353,5.694708355,4.531142167
5500,55.666075,12.559517,4.431206139,1,3.322869627,3.317200157,5.428110785,3.404503106
5501,55.666477,12.560322,5.652191513,1,4.970074356,4.092302461,6.875683768,4.867149758
5502,55.666878,12.561128,3.837910167,1,3.847563737,3.583939042,6.07243623,4.251639061
5503,55.66728,12.561933,4.047884758,1,3.693116128,3.566687545,5.428110785,3.889751553
5504,55.667681,12.562739,4.64138769,1,3.250953839,3.767060216,5.21506305,3.836697723
5505,55.702912,12.569507,6.31994652,1,5.519625986,4.858424514,4.358841481,6.647688061
5506,55.699596,12.573008,7.756413805,1,6.487348135,6.284798597,6.243450222,6.270272602
5507,55.699468,12.573895,8.490509877,1,6.98865382,7.185434845,4.900673691,7.212732919
5508,55.699435,12.574786,3.751424664,1,2.952277126,4.439198466,4.745206426,4.266304348
5509,55.698902,12.574467,8.256828131,1,5.714657702,5.722061254,6.20141648,6.408298827
5510,55.698938,12.573576,8.698172848,1,7.244696278,7.416625976,4.817182012,6.615769496
5511,55.698857,12.574034,8.897571424,1,7.250036084,7.358801412,4.817182012,6.847394755
5512,55.698481,12.573216,8.117961016,2,6.686238493,6.479443399,6.193355214,6.170203589
5513,55.683019,12.575826,5.907654455,1,6.71171248,5.636449306,4.387631715,5.282953761
5514,55.682837,12.574945,6.158906686,1,6.314953313,5.888185648,6.47665112,4.517339545
5515,55.677173,12.576811,5.729412626,1,5.878018514,5.669503025,4.175159786,3.756901311
5516,55.674355,12.560502,6.450578175,1,6.031151925,5.650700878,5.945759198,5.119478951
5517,55.675097,12.562,6.055693403,1,5.682761616,5.07511581,6.011400933,5.119910283
5518,55.684168,12.57025,5.397576978,1,4.82467259,3.831979138,2.049864686,2.704882678
5519,55.683101,12.579035,6.203568317,1,5.166923817,4.031462975,6.787009846,5.135869565
5520,55.682504,12.578361,5.990943215,1,6.160251803,5.408562425,5.321586918,4.749396135
5521,55.682733,12.579778,5.100350497,1,6.133515029,5.39164637,6.129440894,4.469030366
5522,55.681073,12.579462,5.85233967,1,6.005885212,6.101983008,5.516784707,4.472481022
5523,55.676999,12.582777,5.60446401,1,4.122845381,4.403229706,5.440778488,4.920634921
5524,55.67792,12.582621,5.782717125,1,5.991328236,5.961194222,5.340588472,4.472481022
5525,55.680228,12.582814,5.976819958,1,5.784870902,5.984873514,5.799504808,4.858954452
5526,55.678941,12.589792,6.994892088,1,5.939825545,6.026302366,5.432141418,4.344806763
5527,55.679186,12.588926,7.726542586,1,6.754793396,6.517881818,6.050555652,4.658385093
5528,55.677061,12.590171,5.345975971,1,4.654656559,3.857637882,7.205619854,4.440131125
5529,55.676737,12.589333,6.422342759,1,5.283158188,3.712052408,7.430183682,5.355417529
5530,55.686075,12.583549,6.625462607,1,5.953566071,4.656337728,6.033281511,5.20747067
5531,55.685387,12.582968,7.014655111,1,5.821210484,5.59836729,5.351528762,4.733868185
5532,55.684004,12.581816,7.395865267,1,6.158906501,5.190237537,5.889906144,4.917615597
5533,55.682163,12.588099,5.239471514,1,5.638885986,5.335582901,5.954396269,5.05305383
5534,55.685059,12.589023,5.080340407,1,4.694390545,3.651037991,5.812172511,5.544772257
5535,55.68465,12.589331,6.553675645,1,5.806429918,5.013667126,6.611389417,4.522515528
5536,55.686347,12.588395,7.271424359,1,6.088321938,6.130353038,5.204122761,4.448757764
5537,55.686819,12.586658,6.218001615,1,5.959539617,5.232897647,5.300282144,4.644582471
5538,55.687277,12.584918,6.234523526,1,6.457221033,5.421246219,5.75919848,4.83436853
5539,55.687506,12.584047,6.314128257,1,6.068280084,5.307696188,5.300282144,4.820134576
5540,55.687737,12.583177,6.072359791,1,4.658004019,3.906622792,7.183739276,4.250345065
5541,55.686646,12.588711,5.980865156,1,6.094394035,5.798412468,6.26417919,4.448326432
5542,55.68848,12.586004,7.145327295,1,5.807700749,5.364317396,6.510623596,4.28442029
5543,55.689433,12.584454,6.272150779,1,6.087155829,5.458466075,5.321586918,4.523378192
5544,55.689955,12.585174,5.142552643,1,4.253825062,4.223899838,5.297978926,4.813664596
5545,55.688389,12.589149,4.599095517,1,3.371068706,2.950794275,5.087810215,5.336870255
5546,55.689343,12.585439,5.429971345,1,5.092433781,4.353856596,6.671273104,4.553140097
5547,55.689121,12.586311,4.258311018,1,3.65705768,2.936092342,4.833304543,4.176587302
5548,55.688896,12.587182,4.372186344,1,4.384041345,3.566033868,7.051304198,4.412094548
5549,55.688672,12.588054,4.780002197,1,3.84890815,3.846870471,6.955720619,3.695652174
5550,55.69098,12.587441,4.210770904,1,3.355787144,3.307557643,4.806241723,4.626035197
5551,55.689446,12.586408,4.766610579,1,3.406103004,2.981631812,5.97915587,4.302536232
5552,55.689677,12.585538,4.396077175,1,4.870743007,4.197638393,7.051304198,4.66442374
5553,55.688806,12.588837,5.655126534,1,7.419430379,6.101978042,5.302585363,5.912698413
5554,55.689035,12.587966,4.432264916,1,4.630407873,3.860694293,6.743824495,4.510006901
5555,55.689265,12.587096,4.90945477,1,4.617892899,3.979926143,6.913111073,4.301242236
5556,55.689344,12.588366,4.081667593,1,4.432325659,3.794526963,6.332124143,4.861542443
5557,55.689571,12.587495,4.248131776,1,4.979277651,3.875076614,6.890078885,4.330141477
5558,55.689797,12.586624,4.037262988,1,4.33479886,3.92012711,7.051304198,3.889751553
5559,55.689529,12.589026,6.29404896,1,6.099663922,4.696145941,5.945759198,5.20747067
5560,55.689974,12.587743,5.886083658,1,4.77043458,5.032250481,4.886854379,5.330831608
5561,55.690014,12.588246,5.073760762,1,6.275002827,5.766747903,6.197961651,4.620427881
5562,55.689603,12.590414,7.675015906,1,5.931201551,5.085661769,6.647089307,6.518719807
5563,55.689363,12.589546,7.95286018,1,5.909559711,6.470112486,7.528646283,6.363008972
5564,55.689615,12.575436,8.467171119,1,6.058268,5.671352511,6.773766339,6.286663216
5565,55.690205,12.577137,7.948891503,1,6.381451675,5.801528609,5.307191801,6.812456867
5566,55.690516,12.577982,8.147915292,1,6.500131684,5.356413923,5.307191801,7.227398206
5567,55.691146,12.579667,8.172341958,1,6.86940392,5.760498446,4.771693442,7.019064872
5568,55.691777,12.581353,8.223529702,1,7.341498255,6.652341967,5.54787816,7.85326087
5569,55.692421,12.577536,6.123682168,1,4.937209362,3.7574981,4.981862152,5.042270531
5570,55.692267,12.581098,7.471960309,1,5.692891241,4.864194595,6.286059769,6.096014493
5571,55.692348,12.580201,7.15337503,1,6.439107979,6.144384566,5.625035988,5.116890959
5572,55.69243,12.579305,7.172336854,1,5.824672806,4.762878673,6.100074855,5.552967564
5573,55.691624,12.577774,8.002309519,1,6.850092451,6.532416662,6.812921057,6.664510007
5574,55.690805,12.577504,6.591128454,1,6.092193928,5.727866613,5.314677261,4.448757764
5575,55.690442,12.574391,8.196576891,1,6.74965542,5.922772415,5.732711464,5.729382333
5576,55.690798,12.573565,6.723878742,1,5.202649677,4.379614943,5.571486152,4.623015873
5577,55.690767,12.574686,7.206579787,1,6.289159264,5.694878568,5.766108136,5.616804693
5578,55.691113,12.573855,6.114279566,1,5.474606015,4.155240311,4.672079231,4.390096618
5579,55.691106,12.574987,7.45626116,1,5.377719511,5.356286602,7.177405424,5.394668737
5580,55.691446,12.574154,6.034464719,1,5.097124622,5.182218541,5.078021535,4.780452036
5581,55.691424,12.575307,6.211328859,1,5.975970282,5.189870076,6.504289745,5.341183575
5582,55.691763,12.574535,6.633394223,1,6.708338699,6.012994397,7.483733518,5.565907522
5583,55.691778,12.575633,7.541544151,1,4.953647944,5.513462255,6.029250878,4.213681849
5584,55.692075,12.574918,7.285519211,1,6.939109131,5.452300452,5.972822019,6.160282954
5585,55.692128,12.575984,6.521829121,1,5.603562652,3.906444607,6.819830713,5.341183575
5586,55.692364,12.575338,6.56768414,1,5.632778818,4.648997536,6.075315253,5.444703243
5587,55.692435,12.57626,6.807092937,1,6.340730726,5.648713711,6.601024932,5.70005176
5588,55.692665,12.575677,5.787299464,1,6.100256397,5.05286546,6.730005182,6.676587301
5589,55.692785,12.576542,6.112135142,1,5.000554545,3.996328367,4.987044394,4.987491373
5590,55.693011,12.575934,6.846531184,1,6.459299565,5.364671082,6.234813151,5.51457902
5591,55.693131,12.576862,7.945334603,1,5.642131313,4.778521427,4.558645707,5.937715666
5592,55.693375,12.576235,8.835443375,1,6.036727451,5.076874516,5.9705188,6.573930297
5593,55.693442,12.577132,6.947790747,1,6.744253972,5.433278913,6.489318823,5.555124223
5594,55.693665,12.576573,7.715662208,1,5.785234588,5.012126762,6.224448667,6.003709455
5595,55.69571,12.566459,6.564688452,1,6.025773803,5.65828569,5.544423332,5.152691512
5596,55.695469,12.567235,5.941549349,1,5.093381085,4.092838329,6.554384753,4.185213941
5597,55.687248,12.586442,4.7276395,1,3.582967557,3.351553707,4.118155122,4.139061422
5598,55.686555,12.585867,5.735421481,1,6.013131788,5.694431584,5.321586918,4.523378192
5599,55.685862,12.585293,7.393143763,1,5.626913835,4.751154145,6.036736339,5.738440304
5600,55.685178,12.584708,6.308350926,1,5.092035009,3.889083497,7.074336385,5.012939958
